location_id,is_road,region,terrain_id,settlement,foraged_this_season
8f6889082cc86a4,TRUE,Three Road Keep,0,4,FALSE
8f6889082cc86a5,TRUE,Ormo,0,4,FALSE
8f6889082cc86a6,FALSE,Three Road Keep,0,4,FALSE
8f6889082cc86a8,FALSE,Ormo,5,4,FALSE
8f6889082cc86a9,FALSE,Ormo,0,3,FALSE
8f6889082cc86aa,FALSE,Meono,5,4,FALSE
8f6889082cc86ab,FALSE,Ormo,0,4,FALSE
8f6889082cc86ac,FALSE,Ormo,0,4,FALSE
8f6889082cc86ad,FALSE,Ormo,5,4,FALSE
8f6889082cc86ae,FALSE,Ormo,0,4,FALSE
8f6889082cc86b0,FALSE,Meono,0,5,FALSE
8f6889082cc86b1,TRUE,Meono,0,5,FALSE
8f6889082cc86b2,FALSE,Jerboon,0,5,FALSE
8f6889082cc86b3,FALSE,Meono,5,5,FALSE
8f6889082cc86b4,FALSE,Meono,0,4,FALSE
8f6889082cc86b5,TRUE,Meono,0,4,FALSE
8f6889082cc86b6,FALSE,Jerboon,0,4,FALSE
8f6889082cc86c0,FALSE,Soobridge Watch,5,3,FALSE
8f6889082cc86c1,FALSE,Soobridge Watch,0,3,FALSE
8f6889082cc86c2,FALSE,Soobridge Watch,0,3,FALSE
8f6889082cc86c3,TRUE,Soobridge Watch,5,3,FALSE
8f6889082cc86c4,FALSE,Soobridge Watch,0,3,FALSE
8f6889082cc86c5,FALSE,Soobridge Watch,0,3,FALSE
8f6889082cc86c6,FALSE,Soobridge Watch,5,3,FALSE
8f6889082cc86c8,TRUE,Soobridge Watch,0,3,FALSE
8f6889082cc86c9,FALSE,Soobridge Watch,0,1,FALSE
8f6889082cc86ca,FALSE,Soobridge Watch,0,3,FALSE
8f6889082cc86cb,FALSE,Soobridge Watch,3,1,FALSE
8f6889082cc86cc,FALSE,Soobridge Watch,0,3,FALSE
8f6889082cc86cd,TRUE,Soobridge Watch,0,3,FALSE
8f6889082cc86ce,TRUE,Soobridge Watch,0,3,FALSE
8f6889082cc86d0,FALSE,Soobridge Watch,0,3,FALSE
8f6889082cc86d1,FALSE,Soobridge Watch,0,3,FALSE
8f6889082cc86d2,TRUE,Jerboon,1,2,FALSE
8f6889082cc86d3,TRUE,Soobridge Watch,1,2,FALSE
8f6889082cc86d4,FALSE,Soobridge Watch,0,3,FALSE
8f6889082cc86d5,FALSE,Soobridge Watch,0,3,FALSE
8f6889082cc86d6,FALSE,Jerboon,1,2,FALSE
8f6889082cc86d8,FALSE,Soobridge Watch,5,2,FALSE
8f6889082cc86d9,FALSE,Soobridge Watch,0,3,FALSE
8f6889082cc86da,FALSE,Soobridge Watch,1,2,FALSE
8f6889082cc86db,FALSE,Soobridge Watch,5,1,FALSE
8f6889082cc86dc,TRUE,Soobridge Watch,0,3,FALSE
8f6889082cc86dd,FALSE,Soobridge Watch,5,3,FALSE
8f6889082cc86de,TRUE,Soobridge Watch,1,2,FALSE
8f6889082cc86e0,FALSE,Ormo,0,3,FALSE
8f6889082cc86e1,FALSE,Ormo,0,3,FALSE
8f6889082cc86e2,FALSE,Ormo,5,3,FALSE
8f6889082cc86e3,FALSE,Ormo,0,3,FALSE
8f6889082cc86e4,FALSE,Ormo,0,3,FALSE
8f6889082cc86e5,FALSE,Ormo,0,3,FALSE
8f6889082cc86e6,FALSE,Ormo,5,3,FALSE
8f6889082cc86e8,FALSE,Soobridge Watch,0,3,FALSE
8f6889082cc86e9,FALSE,Soobridge Watch,0,3,FALSE
8f6889082cc86ea,FALSE,Soobridge Watch,0,3,FALSE
8f6889082cc86eb,FALSE,Soobridge Watch,0,3,FALSE
8f6889082cc86ec,FALSE,Ormo,0,3,FALSE
8f6889082cc86ed,FALSE,Soobridge Watch,0,3,FALSE
8f6889082cc86ee,FALSE,Soobridge Watch,0,3,FALSE
8f6889082cc86f0,FALSE,Ormo,0,3,FALSE
8f6889082cc86f1,FALSE,Ormo,5,3,FALSE
8f6889082cc86f2,FALSE,Soobridge Watch,0,3,FALSE
8f6889082cc86f3,FALSE,Soobridge Watch,0,3,FALSE
8f6889082cc86f4,FALSE,Ormo,0,3,FALSE
8f6889082cc86f5,FALSE,Ormo,0,3,FALSE
8f6889082cc86f6,FALSE,Ormo,0,3,FALSE
8f6889082cc8700,FALSE,Yinnagul,0,4,FALSE
8f6889082cc8701,FALSE,Nabiac,0,4,FALSE
8f6889082cc8702,FALSE,Yinnagul,1,5,FALSE
8f6889082cc8703,FALSE,Yinnagul,0,5,FALSE
8f6889082cc8704,FALSE,Yinnagul,1,4,FALSE
8f6889082cc8705,FALSE,Nabiac,5,4,FALSE
8f6889082cc8706,FALSE,Yinnagul,1,4,FALSE
8f6889082cc8708,FALSE,Nabiac,5,4,FALSE
8f6889082cc8709,FALSE,Nabiac,5,4,FALSE
8f6889082cc870a,FALSE,Nabiac,0,4,FALSE
8f6889082cc870b,FALSE,Nabiac,0,4,FALSE
8f6889082cc870c,FALSE,Nabiac,5,4,FALSE
8f6889082cc870d,FALSE,Nabiac,0,4,FALSE
8f6889082cc870e,FALSE,Nabiac,0,4,FALSE
8f6889082cc8710,TRUE,Yinnagul,0,5,FALSE
8f6889082cc8711,FALSE,Yinnagul,1,5,FALSE
8f6889082cc8712,FALSE,Yinnagul,0,5,FALSE
8f6889082cc8713,TRUE,Yinnagul,0,5,FALSE
8f6889082cc8714,FALSE,Yinnagul,1,5,FALSE
8f6889082cc8715,FALSE,Yinnagul,1,5,FALSE
8f6889082cc8716,TRUE,Yinnagul,0,5,FALSE
8f6889082cc8718,FALSE,Nabiac,1,5,FALSE
8f6889082cc8719,FALSE,Nabiac,0,5,FALSE
8f6889082cc871a,FALSE,Yinnagul,0,5,FALSE
8f6889082cc871b,FALSE,Nabiac,0,5,FALSE
8f6889082cc871c,FALSE,Yinnagul,1,5,FALSE
8f6889082cc871d,FALSE,Nabiac,0,4,FALSE
8f6889082cc871e,FALSE,Yinnagul,1,5,FALSE
8f6889082cc8720,FALSE,Yinnagul,0,4,FALSE
8f6889082cc8721,TRUE,Veliken,0,4,FALSE
8f6889082cc8722,TRUE,Yinnagul,0,4,FALSE
8f6889082cc8723,TRUE,Yinnagul,0,4,FALSE
8f6889082cc8724,FALSE,Outer Algos Bay,6,0,FALSE
8f6889082cc8725,FALSE,Outer Algos Bay,6,0,FALSE
8f6889082cc8726,FALSE,Yinnagul,0,4,FALSE
8f6889082cc8728,FALSE,Veliken,0,4,FALSE
8f6889082cc8729,FALSE,Veliken,0,4,FALSE
8f6889082cc872a,FALSE,Nabiac,5,4,FALSE
8f6889082cc872b,FALSE,Nabiac,0,4,FALSE
8f6889082cc872c,TRUE,Veliken,0,4,FALSE
8f6889082cc872d,FALSE,Veliken,0,4,FALSE
8f6889082cc872e,FALSE,Nabiac,0,4,FALSE
8f6889082cc8730,TRUE,Yinnagul,0,5,FALSE
8f6889082cc8731,FALSE,Yinnagul,1,5,FALSE
8f6889082cc8732,TRUE,Yinnagul,0,5,FALSE
8f6889082cc8733,FALSE,Yinnagul,1,5,FALSE
8f6889082cc8734,FALSE,Yinnagul,0,5,FALSE
8f6889082cc8735,TRUE,Yinnagul,0,5,FALSE
8f6889082cc8736,FALSE,Yinnagul,0,5,FALSE
8f6889082cc8740,TRUE,Nabiac,0,3,FALSE
8f6889082cc8741,TRUE,Ulgis,0,3,FALSE
8f6889082cc8742,FALSE,Nabiac,0,3,FALSE
8f6889082cc8743,FALSE,Ft. Orr,0,3,FALSE
8f6889082cc8744,FALSE,Nabiac,0,3,FALSE
8f6889082cc8745,FALSE,Ulgis,0,3,FALSE
8f6889082cc8746,TRUE,Nabiac,0,3,FALSE
8f6889082cc8748,FALSE,Orbost,5,3,FALSE
8f6889082cc8749,FALSE,Orbost,0,3,FALSE
8f6889082cc874a,FALSE,Orbost,5,3,FALSE
8f6889082cc874b,FALSE,Orbost,0,3,FALSE
8f6889082cc874c,TRUE,Ulgis,0,3,FALSE
8f6889082cc874d,FALSE,Orbost,5,3,FALSE
8f6889082cc874e,FALSE,Ulgis,0,3,FALSE
8f6889082cc8750,TRUE,Ft. Orr,0,3,FALSE
8f6889082cc8751,FALSE,Ft. Orr,5,3,FALSE
8f6889082cc8752,FALSE,Ft. Orr,0,3,FALSE
8f6889082cc8753,TRUE,Ft. Orr,5,3,FALSE
8f6889082cc8754,TRUE,Nabiac,5,4,FALSE
8f6889082cc8755,FALSE,Nabiac,5,3,FALSE
8f6889082cc8756,TRUE,Nabiac,0,4,FALSE
8f6889082cc8758,FALSE,Ft. Orr,5,3,FALSE
8f6889082cc8759,FALSE,Ft. Orr,5,3,FALSE
8f6889082cc875a,FALSE,Ft. Orr,0,3,FALSE
8f6889082cc875b,FALSE,Ft. Orr,0,3,FALSE
8f6889082cc875c,FALSE,Ft. Orr,0,3,FALSE
8f6889082cc875d,FALSE,Ft. Orr,0,3,FALSE
8f6889082cc875e,FALSE,Ft. Orr,5,3,FALSE
8f6889082cc8760,FALSE,Ulgis,3,2,FALSE
8f6889082cc8761,FALSE,Ulgis,3,2,FALSE
8f6889082cc8762,FALSE,Ft. St. Ulma,1,2,FALSE
8f6889082cc8763,FALSE,Ulgis,3,2,FALSE
8f6889082cc8764,FALSE,Ft. St. Ulma,3,2,FALSE
8f6889082cc8765,FALSE,Ulgis,3,2,FALSE
8f6889082cc8766,FALSE,Ft. St. Ulma,3,2,FALSE
8f6889082cc8768,FALSE,Ulgis,0,3,FALSE
8f6889082cc8769,TRUE,Ulgis,0,5,FALSE
8f6889082cc876a,FALSE,Ulgis,0,3,FALSE
8f6889082cc876b,TRUE,Ulgis,0,3,FALSE
8f6889082cc876c,FALSE,Ulgis,1,2,FALSE
8f6889082cc876d,FALSE,Ulgis,0,5,FALSE
8f6889082cc876e,FALSE,Ulgis,1,2,FALSE
8f6889082cc8770,FALSE,Nabiac,0,4,FALSE
8f6889082cc8771,FALSE,Nabiac,0,3,FALSE
8f6889082cc8772,FALSE,Nabiac,0,4,FALSE
8f6889082cc8773,TRUE,Nabiac,0,4,FALSE
8f6889082cc8774,FALSE,Nabiac,0,4,FALSE
8f6889082cc8775,FALSE,Nabiac,0,4,FALSE
8f6889082cc8776,FALSE,Nabiac,0,4,FALSE
8f6889082cc8780,FALSE,Festien,0,5,FALSE
8f6889082cc8781,TRUE,Festien,0,5,FALSE
8f6889082cc8782,FALSE,Festien,0,4,FALSE
8f6889082cc8783,TRUE,Festien,0,4,FALSE
8f6889082cc8784,TRUE,Festien,0,5,FALSE
8f6889082cc8785,TRUE,Festien,5,5,FALSE
8f6889082cc8786,FALSE,Festien,5,5,FALSE
8f6889082cc8788,FALSE,Three Road Keep,0,4,FALSE
8f6889082cc8789,FALSE,Castle Nalish,0,4,FALSE
8f6889082cc878a,FALSE,Three Road Keep,0,4,FALSE
8f6889082cc878b,FALSE,Three Road Keep,0,4,FALSE
8f6889082cc878c,FALSE,Castle Nalish,0,4,FALSE
8f6889082cc878d,FALSE,Castle Nalish,0,4,FALSE
8f6889082cc878e,FALSE,Three Road Keep,0,4,FALSE
8f6889082cc8790,FALSE,Lastien,0,3,FALSE
8f6889082cc8791,FALSE,Lastien,5,4,FALSE
8f6889082cc8792,FALSE,Lastien,0,3,FALSE
8f6889082cc8793,FALSE,Lastien,0,3,FALSE
8f6889082cc8794,FALSE,Lastien,0,5,FALSE
8f6889082cc8795,FALSE,Lastien,5,5,FALSE
8f6889082cc8796,FALSE,Lastien,0,3,FALSE
8f6889082cc8798,FALSE,Three Road Keep,0,4,FALSE
8f6889082cc8799,TRUE,Three Road Keep,0,4,FALSE
8f6889082cc879a,FALSE,Lastien,0,4,FALSE
8f6889082cc879b,TRUE,Three Road Keep,0,4,FALSE
8f6889082cc879c,FALSE,Lastien,0,4,FALSE
8f6889082cc879d,TRUE,Three Road Keep,0,4,FALSE
8f6889082cc879e,FALSE,Lastien,0,3,FALSE
8f6889082cc87a0,FALSE,Festien,5,5,FALSE
8f6889082cc87a1,TRUE,Yinnagul,0,5,FALSE
8f6889082cc87a2,FALSE,Festien,0,5,FALSE
8f6889082cc87a3,FALSE,Festien,5,5,FALSE
8f6889082cc87a4,FALSE,Yinnagul,0,5,FALSE
8f6889082cc87a5,TRUE,Yinnagul,0,5,FALSE
8f6889082cc87a6,FALSE,Lastien,5,5,FALSE
8f6889082cc87a8,FALSE,Yinnagul,0,5,FALSE
8f6889082cc87a9,TRUE,Castle Nalish,0,5,FALSE
8f6889082cc87aa,FALSE,Festien,5,5,FALSE
8f6889082cc87ab,FALSE,Castle Nalish,0,5,FALSE
8f6889082cc87ac,FALSE,Yinnagul,0,5,FALSE
8f6889082cc87ad,TRUE,Yinnagul,0,5,FALSE
8f6889082cc87ae,TRUE,Festien,0,5,FALSE
8f6889082cc87b0,FALSE,Lastien,5,5,FALSE
8f6889082cc87b1,TRUE,Festien,5,5,FALSE
8f6889082cc87b2,TRUE,Lastien,0,5,FALSE
8f6889082cc87b3,TRUE,Lastien,0,5,FALSE
8f6889082cc87b4,TRUE,Lastien,0,5,FALSE
8f6889082cc87b5,FALSE,Lastien,5,5,FALSE
8f6889082cc87b6,TRUE,Lastien,5,5,FALSE
8f6889082cc8800,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8801,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8802,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8803,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8804,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8805,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8806,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8808,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8809,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc880a,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc880b,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc880c,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc880d,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc880e,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8810,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8811,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8812,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8813,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8814,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8815,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8816,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8818,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8819,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc881a,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc881b,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc881c,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc881d,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc881e,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8820,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8821,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8822,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8823,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8824,FALSE,Woolly Sea,6,0,FALSE
8f6889082cc8825,FALSE,Woolly Sea,6,0,FALSE
8f6889082cc8826,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8828,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8829,FALSE,Woolly Sea,6,0,FALSE
8f6889082cc882a,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc882b,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc882c,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc882d,FALSE,Woolly Sea,6,0,FALSE
8f6889082cc882e,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8830,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8831,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8832,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8833,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8834,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8835,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8836,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8840,FALSE,Woolly Sea,6,0,FALSE
8f6889082cc8841,FALSE,Woolly Sea,6,0,FALSE
8f6889082cc8842,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8843,FALSE,Woolly Sea,6,0,FALSE
8f6889082cc8844,FALSE,Woolly Sea,6,0,FALSE
8f6889082cc8845,FALSE,Woolly Sea,6,0,FALSE
8f6889082cc8846,FALSE,Woolly Sea,6,0,FALSE
8f6889082cc8848,FALSE,Woolly Sea,6,0,FALSE
8f6889082cc8849,FALSE,Woolly Sea,6,0,FALSE
8f6889082cc884a,FALSE,Getch,1,2,FALSE
8f6889082cc884b,TRUE,Getch,1,2,FALSE
8f6889082cc884c,FALSE,Woolly Sea,6,0,FALSE
8f6889082cc884d,FALSE,Woolly Sea,6,0,FALSE
8f6889082cc884e,FALSE,Woolly Sea,6,0,FALSE
8f6889082cc8850,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8851,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8852,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8853,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8854,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8855,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8856,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8858,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8859,FALSE,Getch,1,2,FALSE
8f6889082cc885a,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc885b,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc885c,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc885d,FALSE,Getch,1,2,FALSE
8f6889082cc885e,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8860,FALSE,Woolly Sea,6,0,FALSE
8f6889082cc8861,FALSE,Woolly Sea,6,0,FALSE
8f6889082cc8862,FALSE,Woolly Sea,6,0,FALSE
8f6889082cc8863,FALSE,Woolly Sea,6,0,FALSE
8f6889082cc8864,FALSE,Woolly Sea,6,0,FALSE
8f6889082cc8865,FALSE,Woolly Sea,6,0,FALSE
8f6889082cc8866,FALSE,Woolly Sea,6,0,FALSE
8f6889082cc8868,FALSE,Woolly Sea,6,0,FALSE
8f6889082cc8869,FALSE,Woolly Sea,6,0,FALSE
8f6889082cc886a,FALSE,Woolly Sea,6,0,FALSE
8f6889082cc886b,FALSE,Woolly Sea,6,0,FALSE
8f6889082cc886c,FALSE,Woolly Sea,6,0,FALSE
8f6889082cc886d,FALSE,Woolly Sea,6,0,FALSE
8f6889082cc886e,FALSE,Woolly Sea,6,0,FALSE
8f6889082cc8870,FALSE,Woolly Sea,6,0,FALSE
8f6889082cc8871,FALSE,Woolly Sea,6,0,FALSE
8f6889082cc8872,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8873,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8874,FALSE,Woolly Sea,6,0,FALSE
8f6889082cc8875,FALSE,Woolly Sea,6,0,FALSE
8f6889082cc8876,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8880,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8881,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8882,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8883,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8884,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8885,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8886,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8888,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8889,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc888a,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc888b,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc888c,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc888d,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc888e,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8890,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8891,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8892,TRUE,Gorolkan,0,4,FALSE
8f6889082cc8893,FALSE,Gorolkan,0,4,FALSE
8f6889082cc8894,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8895,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8896,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8898,FALSE,Traffra,0,3,FALSE
8f6889082cc8899,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc889a,TRUE,Traffra,1,4,FALSE
8f6889082cc889b,FALSE,Traffra,1,3,FALSE
8f6889082cc889c,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc889d,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc889e,FALSE,Gorolkan,0,4,FALSE
8f6889082cc88a0,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88a1,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88a2,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88a3,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88a4,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88a5,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88a6,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88a8,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88a9,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88aa,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88ab,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88ac,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88ad,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88ae,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88b0,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88b1,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88b2,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88b3,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88b4,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88b5,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88b6,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88c0,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88c1,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88c2,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88c3,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88c4,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88c5,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88c6,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88c8,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88c9,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88ca,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88cb,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88cc,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88cd,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88ce,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88d0,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88d1,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88d2,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88d3,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88d4,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88d5,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88d6,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88d8,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88d9,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88da,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88db,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88dc,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88dd,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88de,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88e0,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88e1,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88e2,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88e3,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88e4,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88e5,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88e6,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88e8,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88e9,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88ea,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88eb,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88ec,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88ed,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88ee,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88f0,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88f1,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88f2,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88f3,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88f4,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88f5,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc88f6,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8900,FALSE,Woolly Sea,6,0,FALSE
8f6889082cc8901,FALSE,Woolly Sea,6,0,FALSE
8f6889082cc8902,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8903,FALSE,Woolly Sea,6,0,FALSE
8f6889082cc8904,FALSE,Woolly Sea,6,0,FALSE
8f6889082cc8905,FALSE,Woolly Sea,6,0,FALSE
8f6889082cc8906,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8908,FALSE,Woolly Sea,6,0,FALSE
8f6889082cc8909,FALSE,Woolly Sea,6,0,FALSE
8f6889082cc890a,FALSE,Woolly Sea,6,0,FALSE
8f6889082cc890b,FALSE,Woolly Sea,6,0,FALSE
8f6889082cc890c,FALSE,Woolly Sea,6,0,FALSE
8f6889082cc890d,FALSE,Woolly Sea,6,0,FALSE
8f6889082cc890e,FALSE,Woolly Sea,6,0,FALSE
8f6889082cc8910,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8911,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8912,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8913,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8914,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8915,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8916,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8918,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc8919,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc891a,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc891b,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc891c,FALSE,Jerrough Bight,6,0,FALSE
8f6889082cc891d,FALSE,Jerrough Bight,6,0,FALSE
